image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\194710576824112_vs_1089202669216446(1)\1089202669216446_2024.png,moderate,mild,95,0,0,0,0,"Roads clear, no visible damage to trees, buildings, or infrastructure.","Roads are clear with no visible damage to trees, buildings, or infrastructure along the waterfront.","The street-level view shows no visible fallen trees, building debris, or damaged infrastructure. Roads are clear and dry, with no signs of flooding. The waterfront area appears largely undisturbed, indicating minimal impact from any recent event."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\194754890152542_vs_1263703021221600(1)\1263703021221600_2024.png,moderate,moderate,85,55,65,10,0,"Extensive debris, vegetative piles line rural roads.","Significant vegetative and household debris piles are visible along dry, unpaved roads in a rural area.","Large piles of vegetative debris and scattered household items, including appliances and wooden planks, are visible along the sides of dry, unpaved roads. Utility poles stand upright, and the sky is clear, indicating a post-cleanup or recovery phase in this rural setting."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1948329345548403_vs_3911795919146364(6)\3911795919146364_2024.png,moderate,severe,85,65,80,15,40,"Widespread debris, defoliated trees, and standing water visible on street.","Extensive debris, defoliated trees, and standing water are visible along a damaged street.","Extensive debris and defoliated trees line both sides of the street, indicating significant impact. Scattered building materials and household items are visible across properties. A large area of standing water is present adjacent to the road, though the main thoroughfare appears clear. Utility poles remain standing."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1949881585369246_vs_1072599534330347(4)\1072599534330347_2024.png,moderate,moderate,85,65,0,0,0,Fallen trees and branches line roadsides in a residential area.,"Fallen trees and branches line the roadsides in a residential area, indicating moderate vegetation damage.","Numerous fallen trees and large branches are scattered along the roadsides and grassy areas in this residential scene. While buildings appear intact and roads are clear, the widespread downed vegetation suggests moderate impact from a recent event, primarily affecting the natural landscape."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1952598425108448_vs_1592067238404810(6)\1592067238404810_2024.png,moderate,severe,85,15,85,45,0,"Widespread building debris, damaged structures, and utility lines impact street.","Widespread building debris and damaged structures are visible along a dirt road, with utility lines also showing signs of impact.","Extensive building debris and damaged structures are evident along a dirt road, indicating severe impact. Piles of scattered materials surround elevated homes, one with exposed framing. Utility lines appear compromised, though poles remain standing. The area shows significant post-disaster cleanup or ongoing damage."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1954773164907107_vs_1070199784698482(5)\1070199784698482_2024.png,moderate,moderate,85,75,40,60,0,"Heavy tree debris, leaning poles, and scattered materials line dirt road.","Heavy tree debris and leaning utility poles are visible along a dirt road, with scattered building materials nearby.","A dirt road reveals moderate disaster damage, characterized by a substantial pile of tree debris and several leaning utility poles. Scattered building materials are also visible on the ground. Elevated structures stand in the background, and the road itself shows no signs of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\195810736711098_vs_8558622640892293(1)\8558622640892293_2024.png,moderate,moderate,85,40,75,10,0,"Roadside debris, damaged trees visible along dirt road.","Significant roadside debris and damaged trees are visible along a dirt road, indicating moderate impact.","A substantial pile of building debris is visible on the roadside, alongside a dirt road with some damaged trees and sparse foliage. Utility poles and elevated buildings appear largely intact, suggesting a moderate level of impact in this area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\195871303359430_vs_487259484460397(1)\487259484460397_2024.png,moderate,mild,85,5,0,40,0,Minor infrastructure damage and affected trees visible along coastal road.,"Minor infrastructure damage is visible along a coastal road, with some trees appearing bare.","The image shows minor infrastructure damage along a coastal road, including a leaning utility pole and sagging power lines. Docks across the water also exhibit some disrepair. While no fallen trees are present, several trees appear bare or damaged, suggesting environmental impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\195884040169497_vs_910699727632187(1)\910699727632187_2024.png,moderate,mild,95,0,0,0,0,"No visible damage to trees, buildings, or infrastructure in sunny coastal scene.","No visible damage to trees, buildings, or infrastructure is apparent in this sunny coastal street view.","This street-level view reveals no visible damage to trees, buildings, or infrastructure. The roads are clear and dry, with no signs of flooding. All structures appear intact, and utility poles stand upright under a clear blue sky, indicating a mild impact from any recent event."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\196258393307189_vs_579388737755590(1)\579388737755590_2024.png,moderate,moderate,85,10,40,70,0,"Sagging power lines, scattered debris, and defoliated trees visible post-disaster.",Sagging power lines and scattered debris are visible on a street with defoliated trees and intact buildings.,"Sagging power lines are prominently visible across the sky, indicating significant infrastructure damage. Scattered debris lies on the dusty ground, particularly near temporary structures on the left. While main buildings appear largely intact, many trees show defoliation, suggesting a moderate impact on the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1963255254052191_vs_976124227861266(5)\976124227861266_2024.png,moderate,mild,90,0,25,0,0,"Scattered debris visible on dry ground, structures appear largely intact.","Minor scattered debris is visible on dry ground, with most structures appearing intact.","Scattered wooden debris is visible on the dry, barren ground, particularly on the right side of the image. Most buildings, many elevated, appear largely intact with no significant structural damage. Power lines are visible and seem functional, and roads are clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1970876023270105_vs_1308346290134303(5)\1308346290134303_2024.png,moderate,moderate,85,65,45,15,0,"Tree debris, building materials visible on unpaved road; moderate damage.",Moderate damage is evident with significant tree debris and scattered building materials along an unpaved road.,"Moderate damage is visible along an unpaved road, characterized by a large pile of tree debris and scattered building materials. Utility poles and power lines appear mostly intact, and no flooding is present, but the overall landscape shows signs of a recent event."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\1976665029377368_vs_483589368008630(6)\483589368008630_2024.png,moderate,severe,85,15,65,75,0,"Heavy sand, building debris, and damaged infrastructure visible on post-disaster street.","Heavy sand covers roads, with significant building debris and damaged infrastructure visible in this post-disaster scene.","Heavy sand extensively covers the roads, making them impassable, alongside a large pile of building debris on the right. Damaged infrastructure, including utility poles and sagging power lines, is also evident throughout the area. While many buildings appear to remain standing, the surrounding environment shows clear signs of severe impact."
