image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\625920276340010_vs_2556527917880015(1)\2556527917880015_2024.png,moderate,moderate,75,20,60,30,0,Moderate Damage with Building Debris and Fallen Trees,Moderate damage observed with scattered building debris and fallen trees.,"The area shows moderate damage, characterized by scattered building debris and a few fallen trees. Infrastructure appears partially intact, with no visible flooding on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\627276802591689_vs_863968392393613(1)\863968392393613_2024.png,moderate,moderate,75,20,30,40,0,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with fallen trees and building debris scattered across the landscape. Damaged infrastructure is visible, but no flooded roads are present."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\628328899404895_vs_500981036109299(1)\500981036109299_2024.png,moderate,moderate,75,20,40,30,10,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with fallen trees and building debris scattered across the street. Damaged infrastructure is visible, but flooding is minimal, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6283423325113831_vs_962254512375656(5)\962254512375656_2024.png,moderate,moderate,75,40,20,30,10,Moderate Damage: Fallen Trees and Infrastructure Issues,Moderate damage observed with fallen trees and infrastructure concerns.,"The area shows moderate damage with fallen trees and some building debris. Infrastructure issues are present, including damaged poles and powerlines, while flooding is minimal on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\631600379040249_vs_551932884186775(1)\551932884186775_2024.png,moderate,moderate,75,40,60,30,10,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage with fallen trees and scattered building debris.,"The area shows moderate damage, characterized by fallen trees and significant building debris scattered along the road. Damaged infrastructure is present, but flooding appears minimal."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\632223379039593_vs_1308346290134303(1)\1308346290134303_2024.png,moderate,mild,75,20,10,15,0,Mild Damage with Fallen Trees and Minimal Debris,Fallen trees and slight debris indicate mild post-disaster impact.,"The area shows mild damage with some fallen trees and minimal building debris. Infrastructure appears mostly intact, with no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6328446580615281_vs_3776652375888776(5)\3776652375888776_2024.png,moderate,mild,75,20,10,30,0,Mild Damage: Fallen Trees and Infrastructure Issues Observed,Mild damage includes fallen trees and some infrastructure issues.,"The area shows mild damage with fallen trees and minor infrastructure issues. Building debris is minimal, and there are no flooded roads, indicating a relatively manageable recovery situation."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\633311282223766_vs_1676017109608306(1)\1676017109608306_2024.png,moderate,mild,75,0,10,20,0,Mild Damage: Minimal Building Debris and Infrastructure Issues,Mild damage observed with minor debris and infrastructure concerns.,"The area shows mild damage with minimal building debris and some damaged infrastructure. No fallen trees or flooded roads are visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\633497335260617_vs_1040475457557307(1)\1040475457557307_2024.png,moderate,moderate,75,30,60,20,0,Moderate Damage with Fallen Trees and Building Debris,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage, characterized by fallen trees and significant building debris scattered across the road. Damaged infrastructure is minimal, while no flooding is visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6339970839455133_vs_3813692152283548(6)\3813692152283548_2024.png,moderate,moderate,75,20,60,40,10,Moderate Damage: Building Debris and Damaged Infrastructure Observed,Moderate damage includes building debris and damaged infrastructure.,"The area shows moderate damage with visible building debris and damaged infrastructure, including power lines. Fallen trees are present, but flooding is minimal."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6345738425552671_vs_852445200366771(6)\852445200366771_2024.png,moderate,moderate,75,60,20,30,0,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage includes fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and some building debris. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\635036638608864_vs_901876687972114(1)\901876687972114_2024.png,moderate,moderate,75,30,20,40,10,Moderate Damage: Fallen Trees and Infrastructure Issues,Moderate damage observed with fallen trees and infrastructure concerns.,"The area shows moderate damage with fallen trees and damaged infrastructure. Building debris is present, and some roads appear affected, though flooding is minimal."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\635547278666100_vs_950431050179876(1)\950431050179876_2024.png,moderate,mild,75,20,10,5,0,Mild Damage: Fallen Trees and Minimal Building Debris,Mild damage observed with some fallen trees and debris.,"The area shows mild damage with a few fallen trees and minimal building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6359399114159359_vs_866366232230285(5)\866366232230285_2024.png,moderate,mild,85,10,5,15,0,Mild Damage: Minimal Fallen Trees and Infrastructure Issues,Mild damage observed with few fallen trees and minor infrastructure concerns.,"The area shows mild damage with minimal fallen trees and minor issues with infrastructure. Building debris is limited, and there are no flooded roads, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\637374681828012_vs_3932293220337352(1)\3932293220337352_2024.png,moderate,moderate,75,30,40,20,0,Moderate Damage with Fallen Trees and Building Debris,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage, characterized by fallen trees and building debris scattered across the landscape. Infrastructure appears mostly intact, with no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\637468515233469_vs_2910949499043605(1)\2910949499043605_2024.png,moderate,moderate,75,60,40,30,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with visible fallen trees and scattered building debris. Infrastructure appears mostly intact, but some signs of disturbance are evident. No flooding is observed on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\638754838397986_vs_387867037726142(1)\387867037726142_2024.png,moderate,moderate,75,20,40,30,0,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with visible building debris and fallen trees. Infrastructure appears partially affected, but no flooded roads are present."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\638823254894976_vs_556357903455331(1)\556357903455331_2024.png,moderate,mild,75,20,10,5,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Fallen trees and minor debris indicate mild damage.,"The area shows mild damage with some fallen trees and minimal building debris. Infrastructure appears largely intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\639518271579967_vs_1596801904585991(1)\1596801904585991_2024.png,moderate,moderate,75,40,70,50,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered across the street. Damaged infrastructure is evident, while roads remain clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\639584598155393_vs_1067860461397618(1)\1067860461397618_2024.png,moderate,moderate,75,30,60,40,10,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with visible building debris and fallen trees. Infrastructure appears partially affected, while flooding is minimal on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6398761756858583_vs_1614437672756067(5)\1614437672756067_2024.png,moderate,mild,75,20,10,15,0,Mild Damage: Fallen Trees and Minimal Debris Observed,Fallen trees and minor debris indicate mild damage levels.,"The area shows mild damage with some fallen trees and minimal building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\639938174626107_vs_2238833779834869(1)\2238833779834869_2024.png,moderate,moderate,75,40,30,20,0,Moderate Damage with Fallen Trees and Building Debris,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage, characterized by fallen trees and scattered building debris. Infrastructure appears mostly intact, with no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\6407846052670421_vs_8474591305991415(6)\8474591305991415_2024.png,moderate,mild,75,10,5,10,0,Mild Damage: Few Fallen Trees and Minimal Debris,Mild damage observed with scattered debris and few fallen trees.,"The area shows mild damage with a few fallen trees and minimal building debris. Infrastructure appears largely intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_1\641964601056605_vs_1223038238847318(1)\1223038238847318_2024.png,moderate,moderate,75,40,30,20,0,Moderate Damage with Fallen Trees and Building Debris,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage, characterized by fallen trees and scattered building debris. Infrastructure appears partially intact, with no flooding evident on the roads."
